name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Andover MA,2020-09-27T23:00:00,71,71,67.8,89.8,0,,,0,0,,0.8,47,1016.2,50.4,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T00:00:00,69.9,69.9,67.7,92.92,0,,,0,0,,0.7,44,1015.9,89.5,9.6,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T01:00:00,68.9,68.9,66.7,92.52,0,,,0,0,,1,39,1015.7,11.5,9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T02:00:00,68.9,68.9,66.7,92.74,0,,,0,0,,5,121,1015.3,66.4,7.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,74490494723,72508854733"
Andover MA,2020-09-28T03:00:00,68.9,68.9,66.8,93.01,0.03,,,0,0,,5.2,142,1014.6,100,6.6,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T04:00:00,69.8,69.8,67.9,93.76,0,,,0,0,,1.2,46,1014.4,100,6.2,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T05:00:00,69,69,67.8,96,0,,,0,0,,3.8,114,1014.1,94.5,7.8,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T06:00:00,69,69,66.7,92.5,0,,,0,0,,4.8,113,1014.4,97.5,5,,,0,,Overcast,cloudy,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T07:00:00,69,69,67.8,95.97,0,,,0,0,,6.7,123,1014.6,96.8,1.5,15,0.1,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T08:00:00,69.9,69.9,68.9,96.75,0,,,0,0,,3.7,155,1014.9,88.8,5.8,57,0.2,1,,Partially cloudy,partly-cloudy-day,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T09:00:00,72,72,68.1,87.63,0,,,0,0,,5.9,180,1014.9,11.8,9.9,295,1.1,3,,Clear,clear-day,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T10:00:00,74.9,74.9,67.8,78.71,0,,,0,0,,7.2,202,1015,29.1,9.9,382,1.4,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T11:00:00,76.9,76.9,65.9,68.88,0,,,0,0,18.3,9.2,200,1014.7,33.6,9.9,541,1.9,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T12:00:00,79.2,79.2,66.5,65.27,0,,,0,0,18.5,11.1,210,1014.4,29,9.9,526,1.9,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T13:00:00,79,79,64.9,62.03,0,,,0,0,,8.8,185,1014.4,83.1,9.9,354,1.3,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T14:00:00,80.6,82.4,65.1,59.3,0,,,0,0,20.8,14.3,202,1013.8,69.1,9.9,366,1.3,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T15:00:00,79.2,79.2,65.4,62.8,0,,,0,0,,7.4,173,1013.3,75.8,9.2,402,1.4,4,,Partially cloudy,partly-cloudy-day,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T16:00:00,77.8,77.8,66.8,68.96,0,,,0,0,,5.5,172,1013.1,60.3,9.9,333,1.2,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T17:00:00,77.6,77.6,66.9,69.62,0,,,0,0,,7.3,166,1013,9.4,9.9,162,0.6,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T18:00:00,74.8,74.8,67.9,79.16,0,,,0,0,,7.5,160,1013.1,3.6,9.9,53,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T19:00:00,72.9,72.9,66.8,81.26,0,,,0,0,,6.1,160,1013.2,1.8,9.9,10,0,0,,Clear,clear-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T20:00:00,70.9,70.9,66.6,86.38,0,,,0,0,,6.2,143,1013.5,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T21:00:00,69.8,69.8,65.8,87.06,0,,,0,0,,6,188,1013.8,2.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T22:00:00,68.9,68.9,65,87.3,0,,,0,0,,6,188,1014.1,2.9,9.5,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-28T23:00:00,66.7,66.7,64.1,91.26,0,,,0,0,,6,195,1014.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T00:00:00,65.9,65.9,63.9,93.49,0,,,0,0,,3.6,187,1014.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T01:00:00,65.9,65.9,63.1,90.5,0,,,0,0,,5.9,206,1014.4,38.4,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T02:00:00,65.9,65.9,63,90.49,0,,,0,0,,6.8,210,1014.6,99.3,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T03:00:00,65,65,62,90.08,0,,,0,0,,5.9,209,1014.4,26.4,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T04:00:00,64.8,64.8,62,90.43,0,,,0,0,,4.2,199,1013.8,6.6,9.6,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T05:00:00,64.1,64.1,61.9,92.62,0,,,0,0,,3.2,153,1014,73.4,9.6,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T06:00:00,64.1,64.1,62,92.76,0,,,0,0,,4.6,159,1014,57.5,9.8,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T07:00:00,64.3,64.3,62.1,92.78,0,,,0,0,,3.8,136,1014.2,90.8,9.9,21,0.1,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T08:00:00,65.9,65.9,62.1,87.59,0,,,0,0,,3.8,200,1014.4,90.1,9.9,58,0.2,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T09:00:00,67.1,67.1,62.9,86.5,0,,,0,0,,6.9,212,1014.8,97.1,9.9,147,0.5,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T10:00:00,70.2,70.2,62.8,77.34,0,,,0,0,,7.8,211,1014.7,92.6,9.9,368,1.3,4,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T11:00:00,73.4,73.4,63.1,70.06,0,,,0,0,,4.4,152,1013.9,6,9.9,522,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T12:00:00,76.5,76.5,63,62.94,0,,,0,0,,10.1,206,1013.4,31.3,9.9,663,2.4,7,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T13:00:00,77.6,77.6,62.1,59,0,,,0,0,,7.4,160,1012.7,1.8,9.9,544,2,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T14:00:00,76,76,63.9,66.27,0,,,0,0,,7.3,153,1011.7,24.9,9.9,386,1.4,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T15:00:00,78.6,78.6,64.1,61.09,0,,,0,0,,1.4,4,1011,26.4,9.9,348,1.3,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T16:00:00,77.8,77.8,63.9,62.48,0,,,0,0,,5.5,188,1010.9,55.5,9.9,179,0.6,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T17:00:00,77.8,77.8,64,62.63,0,,,0,0,20.8,10.5,195,1010.9,47,9.9,121,0.4,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T18:00:00,75.6,75.6,64.1,67.55,0,,,0,0,,6.4,189,1010.9,46.5,9.9,27,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T19:00:00,74,74,64.1,71.39,0,,,0,0,,7.1,195,1010.8,50.1,9.9,5,0,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T20:00:00,72.9,72.9,64.9,76.03,0,,,0,0,,4.2,164,1010.7,3.6,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T21:00:00,72.8,72.8,64.9,76.26,0,,,0,0,,6.8,184,1010.8,95.6,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T22:00:00,71.7,71.7,64.9,79.09,0,,,0,0,,5.2,175,1010.2,94.5,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-29T23:00:00,70,70,65.8,86.27,0.01,,,0,0,,4.2,144,1009.6,94.9,9.9,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T00:00:00,70,70,65.8,86.61,0,,,0,0,,5.1,121,1008.2,95.3,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T01:00:00,70,70,66.8,89.76,0,,,0,0,,7.2,122,1006.8,69,9.6,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T02:00:00,71.1,71.1,68,89.94,0,,,0,0,,6.4,132,1005.2,73,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T03:00:00,71,71,69,93.38,0.01,,,0,0,17.2,8,150,1003,94.9,9,,,0,,"Rain, Overcast",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T04:00:00,72.9,72.9,70,90.63,0.05,,,0,0,18.3,8.4,170,1001.7,66.9,9.1,,,0,,"Rain, Partially cloudy",rain,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T05:00:00,73.2,73.2,70.1,90.04,0.11,,,0,0,21.3,8.2,168,1000.1,79.9,7.3,,,0,,"Rain, Partially cloudy",rain,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T06:00:00,74.1,74.1,70.1,87.2,0.02,,,0,0,26.2,10.7,179,998.5,62.3,6.6,,,0,,"Rain, Partially cloudy",rain,"KLWM,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T07:00:00,74,74,71.1,90.54,0.06,,,0,0,30.6,14.6,189,997.5,66.9,9,26,0.1,0,,"Rain, Partially cloudy",rain,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T08:00:00,74,74,70.2,87.84,0.01,,,0,0,34.1,14,188,995.8,79.3,9.6,24,0.1,0,,"Rain, Partially cloudy",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T09:00:00,71.4,71.4,68.2,89.66,0.09,,,0,0,34.3,16,230,997.7,61.9,9.9,95,0.3,1,,"Rain, Partially cloudy",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T10:00:00,70.5,70.5,65.1,82.95,0,,,0,0,24.5,14,221,999.2,66.3,9.9,139,0.5,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T11:00:00,66,66,61.9,86.78,0.02,,,0,0,35.7,10.8,242,1000.6,65.6,9.2,190,0.7,2,,"Rain, Partially cloudy",rain,"KLWM,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T12:00:00,69,69,61.2,76.26,0.01,,,0,0,,10.2,231,1000.7,69,9.9,380,1.4,4,,"Rain, Partially cloudy",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T13:00:00,69.3,69.3,57.5,66.24,0,,,0,0,32.8,21.7,258,1002,82.3,9.9,473,1.7,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T14:00:00,67.5,67.5,56,66.57,0,,,0,0,32.4,17,267,1002.7,66.8,9.9,507,1.8,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T15:00:00,70.2,70.2,52.2,52.86,0,,,0,0,26.7,19.3,245,1003.3,29.1,9.9,583,2.1,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T16:00:00,70.1,70.1,48.8,46.86,0,,,0,0,31.9,20.1,244,1004.3,45.1,9.9,446,1.6,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T17:00:00,69.3,69.3,47,44.93,0,,,0,0,24.2,13.1,261,1005.5,0,9.9,186,0.7,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T18:00:00,66.9,66.9,46,46.88,0,,,0,0,19.7,10.8,235,1006.6,3.3,9.9,22,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T19:00:00,62.9,62.9,46.8,55.72,0,,,0,0,,4.6,203,1007.8,0,9.9,6,0,0,,Clear,clear-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T20:00:00,62.6,62.6,47,56.82,0,,,0,0,,6.7,208,1008.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T21:00:00,60.8,60.8,47,60.44,0,,,0,0,,9.9,212,1009.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T22:00:00,59,59,46.9,64.01,0,,,0,0,,4.7,216,1009.8,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-09-30T23:00:00,58,58,46.9,66.45,0,,,0,0,,5.9,197,1010.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T00:00:00,57.9,57.9,46.9,66.73,0,,,0,0,,7.1,202,1010.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T01:00:00,56.3,56.3,46.9,70.59,0,,,0,0,,5.7,200,1011.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T02:00:00,56.3,56.3,47.3,71.77,0,,,0,0,,6.8,210,1011.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T03:00:00,56.2,56.2,48.1,74.35,0,,,0,0,,4.8,192,1011.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T04:00:00,54.7,54.7,49.2,81.65,0,,,0,0,,5.4,210,1010.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T05:00:00,56.3,56.3,50.2,80,0,,,0,0,,5,195,1011.5,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T06:00:00,55.4,55.4,51.3,85.83,0,,,0,0,,4.8,201,1011.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T07:00:00,55.2,55.2,51.2,86.21,0,,,0,0,,4.7,202,1011.5,0,9.9,10,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T08:00:00,57.4,57.4,52.2,82.88,0,,,0,0,,5.9,201,1011.3,0,9.9,29,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T09:00:00,61.5,61.5,53.1,73.89,0,,,0,0,,6.2,210,1011.6,0,9.9,283,1,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T10:00:00,65.4,65.4,53.9,66.53,0,,,0,0,,10.1,229,1011.8,0,9.9,465,1.7,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T11:00:00,68.3,68.3,54.9,62.07,0,,,0,0,,8.5,231,1011.5,0,9.9,576,2.1,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T12:00:00,70.6,70.6,53.8,55.37,0,,,0,0,,6.5,224,1011.6,0,9.9,640,2.3,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T13:00:00,72.3,72.3,53.8,52.23,0,,,0,0,,10.1,230,1011.4,85.3,9.9,316,1.1,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T14:00:00,74.8,74.8,54.8,49.62,0,,,0,0,18.3,9.4,205,1010.8,12,9.9,192,0.7,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T15:00:00,73.6,73.6,55.5,53.29,0,,,0,0,19.7,5.9,253,1010.9,43.4,9.9,211,0.8,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T16:00:00,73.3,73.3,51.4,46.12,0,,,0,0,,8.9,242,1010.9,55.6,9.9,212,0.8,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T17:00:00,73.4,73.4,46.9,38.96,0,,,0,0,,7.6,253,1010.8,13.8,9.9,157,0.6,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T18:00:00,71.2,71.2,44.7,38.63,0,,,0,0,,7.9,253,1011.3,8.6,9.9,23,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T19:00:00,66.3,66.3,46.1,48.09,0,,,0,0,,4.6,196,1012.2,6,9.9,6,0,0,,Clear,clear-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T20:00:00,65.6,65.6,44.4,46.21,0,,,0,0,,3,192,1012.9,76.3,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T21:00:00,61.7,61.7,47.2,58.75,0,,,0,0,,3.9,205,1013.7,45.1,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T22:00:00,59,59,48.7,68.6,0,,,0,0,,0.3,336,1014.3,26.4,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-01T23:00:00,57.2,57.2,48,71.29,0,,,0,0,,0,0,1014.4,15.3,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T00:00:00,55.6,55.6,48.9,77.93,0,,,0,0,,0.2,356,1014.6,8.6,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T01:00:00,54.5,54.5,48.2,79.26,0,,,0,0,,0.2,353,1014.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T02:00:00,55.3,55.3,49.5,80.81,0,,,0,0,,0,0,1014,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T03:00:00,56.1,56.1,50.6,81.56,0,,,0,0,,0.3,353,1013.9,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T04:00:00,57,57,50.5,78.87,0,,,0,0,,0.3,349,1013.8,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T05:00:00,54.2,54.2,50.4,86.74,0,,,0,0,,0.3,349,1013.4,37.7,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T06:00:00,55.3,55.3,51.3,86.28,0,,,0,0,,0,0,1013.6,100,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T07:00:00,54.2,54.2,50.4,87.05,0,,,0,0,,0,0,1013.7,100,9.9,14,0.1,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T08:00:00,56.8,56.8,51.4,81.97,0,,,0,0,,0.5,345,1013.9,95.1,9.9,20,0.1,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T09:00:00,57.1,57.1,51.3,80.76,0,,,0,0,,0.5,356,1013.9,87.8,9.9,90,0.3,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T10:00:00,59.2,59.2,50.2,72.06,0,,,0,0,,5.6,334,1014.1,98.2,9.9,102,0.4,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T11:00:00,59.4,59.4,49.1,68.69,0,,,0,0,,5.9,331,1014.2,91.6,9.9,86,0.3,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T12:00:00,59.2,59.2,48.8,68.46,0,,,0,0,,5.3,311,1014.5,98.9,9.9,88,0.3,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T13:00:00,57.5,57.5,49.9,75.79,0,,,0,0,,8.1,329,1014,100,9.9,108,0.4,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T14:00:00,58.3,58.3,51.7,78.59,0,,,0,0,,4.4,320,1013.7,100,9.9,87,0.3,1,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T15:00:00,58.1,58.1,51.1,77.37,0,,,0,0,,4.9,289,1013.3,100,9.9,49,0.2,0,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T16:00:00,57.1,57.1,53.2,86.72,0.03,,,0,0,,0.6,351,1013.7,69.6,6,98,0.4,1,,"Rain, Partially cloudy",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T17:00:00,57.9,57.9,53.9,86.39,0,,,0,0,,5.8,297,1014,65.6,9.9,109,0.4,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T18:00:00,57,57,51.4,81.33,0,,,0,0,,4.9,298,1014.3,1.8,9.9,20,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T19:00:00,55.1,55.1,50.1,83.18,0,,,0,0,,4.6,262,1015,0,9.9,5,0,0,,Clear,clear-night,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T20:00:00,53.6,53.6,48.9,84.31,0,,,0,0,,3.4,262,1015.5,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T21:00:00,50.1,50.1,48.1,92.69,0,,,0,0,,3.1,265,1016,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T22:00:00,48.9,48,47.1,93.28,0,,,0,0,,3.5,224,1016.3,0,8.6,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-02T23:00:00,47.6,47.6,45.9,93.55,0,,,0,0,,0,0,1016.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2020-10-03T00:00:00,47.6,45.9,46.6,96.36,0,,,0,0,,4.3,208,1017.2,0,8.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
